video,onca,caseiro,fake news,ironia,notícia,Conservacionistas,comment_text
video9,neutro,neutro,não,não,neutra,,Ainda ha muito o que se descobrir. Vamos aguardar a perícia das imagens.
video9,neutro,neutro,não,sim,neutra,,Não foi esta onça você sabe nós sabemos.cuidado pegarem no seu pé
video9,neutro,neutro,não,sim,neutra,,A culpa é do Bolsonaro
video9,neutro,neutro,não,não,neutra,,Duvido felinos não dividem e nem se deixam ser roubados🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔
video9,negativo,neutro,não,sim,neutra,,Rapaz a onça já tá magra c vai espremer ela até ela ficar igual ao pano de chão depois que a minha mãe torce ele kkkkk
video9,negativo,neutro,não,sim,neutra,,Na dúvida que as 3 onças se alimentou as 3 onças tem que ser retirada da natureza
video9,neutro,neutro,sim,não,neutra,,@@jeannesilva5643  tenho certeza que vão esquecer esse caso e deixar as onças em paz..  CAPTURAR UMA ONÇA DÁ MUITA DOR DE CABEÇA FORA OS GASTOS $$$$
video9,neutro,neutro,não,não,neutra,,Cachorros matam mais do que onça?
video9,neutro,neutro,sim,não,neutra,,"Atualizando, capturaram uma onça ontem e pelo que falaram PMA se trata de um macho magro, o que coaduna com meu entendimento, pois as onças ribeirinhas são bem gordas devido a abundância de alimentos. Agora a verdade vai aparecer, estão todos enganados, com a retirada do animal que atacou o Sr. Jorge, certamente o que passou a dominar o território após a luta travada e relatada, as outras onças ambientadas retornarão ao local e serão filmadas. Escutem!"
video9,negativo,neutro,não,não,neutra,,Sim vai atacar outras pessoas e ficar nas proximidades das áreas onde habitam seres humanos e se acontecer outro ataque isso pode acarretar em uma caça às bruxas aonde até as onças que nao atacam seres humanos e tem até medo da gente vão acabar sendo abatidas também.
video9,neutro,neutro,não,não,neutra,,​@@Joker-xr6mw. Uma onça pode percorrer um raio de 120 Km se não me engano
video9,neutro,neutro,não,não,neutra,,Sou MT seu fã 😊
video9,neutro,neutro,não,não,neutra,,"Henrique , comenta a onça que apareceu três vezes já nos arredores de um condomínio em Santana de Parnaíba. Para mim, ela tem fome mas por risco de ataque alguém pode fazer uma besteira com ela, sei lá. Vc acha que a ambiental poderia fazer alguma coisa? Só eu pensei que ela tem fome? Isto não deveria ser um entendimento deles? Fazer um estudo, alimentá-la? Porque parece-me que não podem tirar ela de lá"
video9,neutro,neutro,não,não,boa,,Estou amando maratonar seu canal.
video9,neutro,neutro,não,não,boa,,"Muito da hora seus vídeos e passei a procurar mais casos. Já que moro em uma área de preservação e aqui, tem cervos e agora fiquei sabendo que os ADM do parque trouxeram onça parda pra cá e disseram que elas não atacam, pode ser raro, mas pode acontecer. Então vejo vídeos de como se proteger desses ataques e ando sempre com um canivete. Claro, fico atento ao meu redor pra não ser surpreendido. Pelo menos de frente tenho chances."
video9,neutro,neutro,não,não,neutra,,"Biólogo Henrique, toma cuidado com as suas thumbs. Tem algumas thumbs suas com foto sorrindo em vídeos como esse de acidente. Eu não me importo muito com isso, sei que não é com maldade, mas tem gente que sim."
video9,neutro,neutro,não,não,neutra,,Nessas regiões não seria interessante as pessoas adentrarem matas ou irem pescar acompanhados por cães? Pra dar tempo pelo menos delas fugirem num ataque.
video9,neutro,neutro,não,sim,neutra,,"A pergunta não é por que a onça atacou o caseiro mas sim o que o caseiro estava fazendo naquela região, com o seu patrão é claro. Estavam em uma propriedade legalizada ou eram invasores? E se estava em uma propriedade legalizada qual o político, prefeito ou governador que autorizou a ocupação de uma área onde habitam animais selvagens? Porque são 220 milhões de brasileiros que não param de se reproduzir e muito poucos animais selvagens que restaram depois de décadas de devastações, incendios florestais e ocupações criminosas no Centro-Oeste e na região Amazônica. Se é para escolher entre os poucos animais selvagens  que restaram e as multidões de bárbaros invasores e destruidores da natureza que não fazem falta ao país, quem você escolheria?"
video9,neutro,neutro,não,sim,ruim,,Meu irmão  o daldeia falou tudo eli vive na pra tica vc pra ganha audiência  fica falando merda
video9,neutro,neutro,não,sim,neutra,,"Enfim. Se foi realmente a onça. Não há o que se fazer. O bicho não tem culpa. Eu mesmo duvidando, prefiro acreditar que foi onça. 😢"
video9,positivo,neutro,não,não,neutra,,"Eu amo esse gatinho grande!!! Queria um pequenito para cuidar...😊😊😊 Porém prefiro apreciar sua beleza de longe atraves das cameras, dos vídeos, dos documentarios....❤"
video9,neutro,neutro,não,sim,neutra,,Esse lugar aí nesse pesqueiro nessa região e terra de jagunsso
video9,neutro,neutro,sim,não,neutra,,Pode ser que alguem matou o homem e jogou pras oncas comer pra camufrar certas lesoes que pudesse ser reconhecido no corpo pode ter sido morto por um ser humano muito estranho tudo
video9,positivo,neutro,não,não,neutra,,Agora vão acabar de destruir com todos animais... vocês não vêm que é instinto...<br>E o ser humano que ocupou todos os territórios dos animais???<br>Morreram todos
video9,neutro,neutro,não,sim,ruim,,daldeia ja deu o papo.... vai aprender com os índios cara
video9,neutro,neutro,não,não,neutra,,é simples ela estava com fome.
video9,neutro,neutro,não,sim,neutra,,Nos somos primatas 😂 nós somos humanos. Não existe evolução do macaco para ser humano. Não Não. Segundo a Bíblia não. Deus fez o homem Do pó da terra tá lá em Gênesis 01 até 4° capitulo. Macaco sim Deus criou. O ser humano não foi evoluído. Mas criação 😇😇
video9,neutro,negativo,não,não,neutra,,Quem confia demais paga pra ver
video9,neutro,neutro,não,sim,neutra,,"Pq isso aconteceu kkkkk a fome irmao a fome presa é presa, comida é comida alimento é alimento"
video9,negativo,neutro,sim,não,neutra,,"e dificl nada atacar, seres humanos, vai qualque hum pro mato pra ver ser ela nn vai atacar desde de muito anos atras sempre ataca seres humano ate os indio fez relato sobre isso"
video9,neutro,neutro,não,não,neutra,,"Um &quot;pesqueiro&quot; é um lugar onde supostamente, com frequência existe peixe! óbvio!<br>Quem conhece a vida de um ribeirinho, sabe que carcaça não se enterra, se joga ou pra piranha ou para os cabeças-secas, tuiuius, garças, biguás...<br>Agora vai meu palpite: A onça que foi capturada, apesar de não ser extremamente velha, tinha a saúde comprometida, era acostumada ao movimento e a presença do Sr. Jorge.<br>Acredito que ela simplesmente deixou de caçar com frequência e passou a se sustentar de carcaças de peixes, e assim sua dieta ficou comprometida.<br>Como tudo na natureza gira em torno de consumo de recursos e gasto de energia, porque ela iria desperdiçar sua preciosa energia se já sabia que tinha comida garantida?<br>Outras onças talvez estivessem habituadas também a receber carcaças, e aí aquela situação de briga entre as onças, talvez não pela presença de uma fêmea, mas sim pela competição pelo território onde há o alimento disponível."
video9,neutro,neutro,não,não,neutra,,Isso explica em parte a captura do macho magro suspeito do ataque. Mas ainda sim dúvidas permanecem. As &quot;possíveis imagens&quot; do ataque serão cruciais para explicar o fato.
video9,neutro,neutro,não,não,neutra,,@ICristina1  bem isso mesmo
video9,positivo,neutro,não,não,neutra,,"Não tem motivo pra matar a onça. O senhor que foi morto gostava das onças, deu pra perceber. Se fosse eu a vítima tb não gostaria que o animal fosse sacrificado.<br>Em certas situações temos que cuidar de nossa segurança, acredito que a onça não teria matado ele se ali tivessem cachorros, fogos de artifício, ou algo pra assustar o  animal. Os cachorros dariam o alerta, ou mesmo seriam o alvo da onça"
video9,neutro,neutro,não,não,neutra,,Biologo henrique acisti um video onde   foi citado uma briga entre onças dias antes do acontesido.essa onça que atacou  e matou o senho jorge não poderia ser um macho forasteiro vindo de longe. e ter tomado o teritorio e passou aser o novo lider. E porisso espulssou o antigo lider e tambem o sr jorge porque  pra ele tambe seria um lider.??
video9,neutro,neutro,não,não,neutra,,"O fato da onça ter atacado não tem ligação com &#39;falta&#39; de comida, o próprio Leandro do iop disse isso há um tempo"
video9,neutro,neutro,não,sim,neutra,,"O Agronegócio sempre na vanguarda de toda a m... que acontece no país, do ataque de onça pintada ao golpe de estado."
video9,neutro,neutro,não,não,neutra,,"Bom dia, me tira uma dúvida:<br>Se as autoridades conseguirem capturar as onças daquele local, tem como identificar através de exames se foi uma só que se alimentou e as restantes não, as que não se alimentaram retornarão ao seu habitat mais afastado de jeito que não consigam retornar a zona de conflito?"
video9,neutro,neutro,não,não,neutra,,Biológo Henrique vc olhou q o Índio falou que vc acha?
video9,neutro,neutro,não,sim,neutra,,Lá vem a narrativa do agro vilão 😴
video9,positivo,neutro,sim,não,neutra,,"Que pena, agora mais do que nunca, esses animais magníficos vão ser caçados e abatidos ainda mais. O governo dos estados em questão, deviam delimitar uma área reserva para protegê-los e preservar essa espécie de animal. O desmatamento está descontrolado. Mato grosso virou deserto. Triste demais."
video9,negativo,neutro,não,não,neutra,,Cara ja lidei muito com onca aprendendo desde crianca com os antigos porem animal que comeu sangue humano sempre comera
video9,negativo,neutro,não,sim,neutra,,"Tenho um pequeno pomar no meu quintal, quando aparece borboleta aqui eu tento mata-las, elas geram lagartas que consomem a folhagem das minhas plantas. As cobras, ratos, onças, javalis, etc que rondam moradias de humanos tem que ser abatidos; pensamentos de apartamento só atrapalha a vida, não tem que interferir no campo."
video9,neutro,neutro,não,não,neutra,,Queria muito ver essas imagens.
video9,negativo,neutro,não,não,neutra,,"Eu vou comentar hoje não tem tanta mata mais a onça migrou para os caviais os canavial tá cheio de onça ,<br>Onça preta onça parda onça pitada onça lobo preto todas onça <br>Fez alimentar as onça."
video9,neutro,neutro,não,não,neutra,,"Boa analise do Biologo Henrique. Ta mal explicado isso. Achei muito estranho quando mostraram a onça, magra, velha. Tem varias pegadas diferentes ao redor da casa. Unas 3 onças diferentes passeavam lá atrás de comida! Pode colocar armadilha na casa e pegas as outras duas. Essa que pegaram levou foi uma surradas outras onça e infelizmente comeu o resto do coitado."
video9,neutro,neutro,não,sim,neutra,,"Este negócio de férias no Pantanal, Safári na Africa , estes programas de índio ... EU TÔ FORA.  Gosto de ver os animais  na TV. 😂 Ou seja. bem longe de mim. 🤭🤭🤭 Nem cachorro eu quero dentro da minha casa. ANIMAL DEVE VIVER COM ANIMAL ; ) Eu nao gostária que os cachorros me fizessem de humano  de estimao deles. 🤢🤢🤢"
video9,neutro,neutro,não,sim,neutra,,"Biologo de zooo , não sabe nada de nada ."
video9,neutro,neutro,não,não,neutra,,E vc sabe?
video9,neutro,negativo,sim,não,neutra,,Onproblema e que o ser humano acha que pode viver com amizade com onça. <br>Todos os animais tem que ter medo do homem.<br>Essa coisa de humano viver em armonia com animal nunca deu certo.
video9,neutro,neutro,não,não,neutra,,"na minha opinião elis ainda não liberaram o vídeo pra não colocar pânico nas pessoas, pq o ataque de uma onça é sinistro, o meu colega falou q eli tava no mato uma veio pra cima deli  e qndo chegou próximo. eli se encostou em uma árvore 🎄 qndo ela veio pra cima deli,. q se alimentou pra pegar eli, eli pensou vou tora ela no meio,  e qdo eli deu a tercadad nela eli disse q só pegou no vento aí eli se desesperou e gritou pra os colegas e tentou correr mas ela cercou eli, aí eli ficou com as costas encostado na árvore 🎄 e foi qndo os amigos deli chegaram. e ela correu se fosse só eli já era, eli disse q ela é muito rápida, não têm como se defender ou correr"
video9,neutro,neutro,não,não,neutra,,"Os animais, principalmente os felinos, estao perdendo seu habitat natural, porque o próprio homem estão fazendo isso. Estão invadindo o território deles, por isso eles invadem o espaço humano."
video9,neutro,neutro,não,sim,neutra,,"Não é normal ou não é noticiado que onças atacam povos nativos e ribeirinhos? Onde a ciência comprova que assim que a onça come carne humana, ele fica &quot;viciada&quot;???"
video9,neutro,neutro,não,não,neutra,,"Viciada não, ela vê facilidade naquilo e começa a caçar mais humanos, isso é com qualquer predador"
video9,neutro,neutro,não,sim,neutra,,"B. Henrique, você assistiu o vídeo que o índio Daldeia fala sobre vocês biólogos? Detonou geral!"
video9,negativo,neutro,não,não,neutra,,Ninguém queria  trabalhar naquele pesqueiro quando o sr <br>Jorge saiu por algum tempo e o dono do pesqueiro precisou  chamar o sr Jorge de volta (era o único que gostava de trabalhar ali). O motivo das pessoas não aceitarem trabalhar ali como caseiro? Onças (mais de uma) rondando o pesqueiro à noite e até durante o dia... o resultado disso? Todos sabem.
video9,neutro,neutro,não,sim,neutra,,Se a onça fica frente a frente cmg ela abaixa a cabeça de medo. Logo eu um onço
video9,neutro,neutro,não,sim,neutra,,Então pra quê você tá falando se não tem certeza senhor Henrique 😮😮
video9,neutro,neutro,não,sim,neutra,,Índio disse que biologia de zoológico não sabe se onça ataca homem
video9,neutro,neutro,não,não,neutra,,Fizeram uma tocaia para o seu Jorge e estão tacando a culpa na onça.
video9,neutro,neutro,sim,não,neutra,,"Só não concordo Henrique do fato de vc fala que somos primatas, não não somos primatas mas umanos imagem e semelhança de Deus a mais perfeita criatura de Deus animais e humanos é muito diferente, mas gosto muito do seu trabalho.👍🏽"
video9,neutro,neutro,não,sim,neutra,,Andar na Amazônia é bem mas seguro doq andar em algumas cidades do Brasil kkk
video9,neutro,neutro,não,não,neutra,,Será que a briga flagrada por ele dias antes era briga p ver quem seria o predador ? Ou a onça do ataque não é a dos vídeos anteriores ?
video9,neutro,neutro,não,não,neutra,,"Acho que a que estava sempre próxima, não fez mal a ele , estava acostumada a estar ali . Uma outra que dominou o local o atacou por isso aquela pega ali estava magra"
video9,neutro,neutro,não,sim,neutra,,"Nada ver, esses índios tudo mentiroso, aquele do bolsa Funai é o mais mentiroso da internet 😂😂"
video9,neutro,neutro,não,não,neutra,,Sério isso são só relatos não oficiais
video9,neutro,positivo,não,não,neutra,,O Senhor Jorge deveria amar esses animais e cuidar como muito zelo delas 😢
video9,positivo,positivo,não,não,neutra,,Sr Jorge é vítima tanto quanto as onças
video9,neutro,neutro,não,sim,neutra,,As onças deveriam comer os donos das propriedades que destruíram o habitat delas
video9,neutro,neutro,não,não,neutra,,Um peixe desviou de suas fezes hoje
video9,positivo,positivo,não,não,neutra,,Sem ceva. Basta de desmatamento.   Salve a memória do sr Jorge <br>e vejo que se sabe exatamente o que se sabia anteontem. Paz às onças do caso em algum santuario. E às outras entao!
video9,neutro,neutro,não,não,neutra,,"Acho que as imagens não vazem, mais a população precisa saber o que aconteceu na realidade, se ele alimentava ou não?<br>O que o povo precisa saber é a verdade <br>Se fizeram vídeos, eles sabem o que aconteceu, então tem que falar a verdade"
video9,neutro,neutro,não,não,neutra,,"Acho que as imagens não vazem, mais a população precisa saber o que aconteceu na realidade, se ele alimentava ou não?<br>O que o povo precisa saber é a verdade"
video9,neutro,neutro,sim,não,neutra,,"Onças nao atacam humanos, me diz outro caso nos últimos 3 anos."
video9,neutro,neutro,não,sim,neutra,,Vai estudar e entenda a diferença entre raramente e nunca atacar!
video9,neutro,neutro,não,sim,neutra,,As onças humanos e o ecosistema tudo se fode com o agronecrosio
video9,neutro,neutro,não,não,boa,,que bom que gente que de fato estuda o assunto esta fazendo videos...o que tem de bandido oportunista ganhando like em cima da morte do cara
video9,neutro,neutro,sim,sim,ruim,,É claro que ele parecia de um tema muito medo das onças irresponsável porque vocês falam que não é para matar onça que onça não ataca ninguém então ele confiou em vocês ele confiou em vocês que é especialista nisso daí e ele que se ferrou ele que se foi morto porque ele confiou em vocês que é biólogo que pesquisa esse tipo de animais então ele acreditou em vocês e ele que se levou a mal por isso que aquele Índio falou que quem sabe é só quem vive na mata e vocês não sabem nada😊😅😮😢😢😢😅😊😅😮😮😢😮😅🎉😂❤😂🎉🎉🎉❤🎉😢😮😮😮😅😊😢🎉😂❤❤❤😂❤🎉😢😮😅😅😊😊
video9,neutro,neutro,não,não,neutra,,"Henrique, quais raças de cães trabalhando em matilha poderia matar ou afugentar onças  ? Existem cães pesados como fila ou rottweiler que trabalham em equipe ?"
video9,neutro,neutro,não,sim,neutra,,"Henrique aqui não têm nada de destruído no habitate das onças não,vc mesmo disse em vídeos anteriores que aqui no Pantanal elas crescem e se desenvolve mais doq na Amazônia,é claro q existem as queimadas irregulares infelizmente ➕ ainda assim elas cresce e se reproduzem normalmente, aqui em Corumbá-MS onça anda no asfalto na rua...procura vídeos na Internet e vc vai ver 👍... a outra vdd é que as ONGs e mtas pousadas estão mais preocupados em ter as onças por perto para atração turística e onde acabam acontecendo essas fatalidades"
video9,neutro,neutro,não,sim,neutra,,Fala do vídeo do Daaldeia.
video9,neutro,neutro,não,sim,neutra,,😂
video9,neutro,neutro,não,não,neutra,,"Só gostaria de saber se existe repelente para onça,  como existe para urso?"
video9,neutro,neutro,sim,sim,neutra,,"Gosto muito de seus vídeos,mais se vc se considera um primata tudo bem mais eu não sou e nem minha descendência nunca foi"
video9,neutro,neutro,não,não,neutra,,O cenário está mudando.
video9,neutro,neutro,não,não,neutra,,Que linha tênue manter a segurança dos humanos e proteger a fauna não!!????
video9,neutro,neutro,não,não,neutra,,Sinto pelos peixes do litoral brasileiro que vivem em meio a Fezes
video9,neutro,neutro,não,sim,neutra,,"Se cada macaco ficar no seu galho, vai ensinar como???? Os caçadores de pele de onça que se cuidem, chegou a vez da caça"
video9,neutro,neutro,não,sim,neutra,,vai lançar o curso com desconto pras primeiras 30 onças que se matricularem.
video9,neutro,neutro,sim,não,neutra,,"@@Axis349 é uma espécie de ensinamentos sim, assim como as onças, e todo tipo de Felinos ensinam os filhotes a caçar, essas duas onças que predaram um ser humano, como o Biólogo explica no Vídeo, vai fazer provavelmente mais vítimas humanas se não forem capturadas, existe um extinto nesses animais.  Ex: se um rato morrer envenenado, este avisa aos demais, por instinto, para que não comam do alimento envenenado, sendo assim a Ciência Explica, procure se informar, no canal do YouTube tem uma matéria a respeito, então pense antes de revisar e estude um pouco mais. 😉"
video9,neutro,neutro,não,não,neutra,,"Existe um instinto que já é nato nos animais,  Ex: se um rato morrer envenenado, ele avisa aos demais para não comerem, pense antes de revidar e estude um pouco mais,  no YouTube tem matérias à respeito do comportamento e psicologia Animal,  fica aí a dica. 😉"
video9,neutro,neutro,não,não,neutra,,Biólogo Henrique foi filmado um animal estranho no Colorado faz uma análise do vídeo 👍
video9,neutro,neutro,não,não,neutra,,Bom dia. Biólogo Henrique. Belmonte-BA.
video9,neutro,neutro,não,não,ruim,,"Esse biólogo já está perdendo a credibilidade, só traz especulação, e fofoca, enquanto poderia ter acesso às informações na íntegra e transmitir corretamente,  pessoas que não são biólogos estão trazendo informações melhores."
video9,neutro,neutro,não,não,ruim,,E o vídeo dele batendo continência pro senhor falecido com uma cara de deboche...cara ridiculo!
video9,neutro,neutro,não,não,neutra,,"Deus proteja os moradores dessa região em Nome de Jesus. Principalmente crianças,  inválidos e idosos."
video9,neutro,neutro,não,não,neutra,,E a onde estão as outras onças que não apareceu até agora o pode ter acontecido com elas porque só uma voltou ao local será que não fizeram nada com elas por que estavam armados concordo com o Obama tem que envestigar tem muita coisa que não estão contando os com todo respeito com a família do senhor Jorge mad se aconteceu algo mais tem responsabilizar os responsáveis por que estão colocando tanto as pessoas e os animais em risco por que as pessoas não param de caçar diminuindo os alimentos das onças e  desinquilibrio na flora e fauna as pessoas tem que se conscientizar e respeitar o espaços dos animais  .
video9,neutro,neutro,não,não,neutra,,Demora muito pra sair o resultado dos testes da onca apreendida?
video9,neutro,neutro,não,sim,neutra,,"NÃO SABEM NEM VÃO SABER <br>É FATO QUE FOI A ONÇA QUE ATACOU AINDA TEM GENTE DIZENDO QUE NÃO FOI ONÇA VCS NÃO SANEM DE NADA É SÓ TEORIA, VÃO VIVER NA PRATICA COMO OS ÍNDIOS"
video9,neutro,neutro,sim,não,neutra,,"e cada vez mais o agro vai acabar com o pantanal, esses caras querem ficar milionários e não está  preocupado com a natureza, as leis poderia ser mais fortes."
video9,negativo,neutro,não,sim,neutra,,"A onça pegou ele pra comer,nada de mais,não tem que ficar achando motivo nem defesa,elas são predadores como leões leopardos, aqui no Brasil as pessoas gostam de achar que animais são bonzinhos, até um elefante ataca uma pessoa,imagina um predador"
video9,neutro,neutro,não,não,neutra,,Maranhão  o sul muita  mata  derrubado  pra plantar  soja  mata  virgem
video9,neutro,neutro,não,sim,neutra,,"Estudam, estudam e estudam, mas não aprendem que a vida não é receita de bolo"
video9,neutro,neutro,não,sim,neutra,,Tomara que vaze poo agente quer saber das coisas
video9,neutro,neutro,não,sim,neutra,,Agora a culpa e do Agro 😂😂
video9,negativo,neutro,sim,não,neutra,,Já está mais do que provado que o homem fãs parte do cardápio da onça  porque  veja bem em 1984 eu havia acabado de chegar numa fazenda  no para uma onça  pegou um trabalhador numa rede no rancho e  comeu ele todo ressentimento  recentemente  em Minas Gerais  em Rondônia  em Goiás  teve alguns casos em que a onça comeu suas vítimas   pense numa situação eu como arroz  feijão  bife salada  porém já comi gamba  mas gamba não faz parte do meu cardápio entendeu
video9,neutro,neutro,não,não,neutra,,"Acho que vc está coberto de razāo, mas eu penso que o Seu Jorge devia ter nele cheiro de peixe, em suas roupas, apesar de imperceptível pra seres humanos...isso poderia confundir o animal, acho tabém que pode ter sido um animal diferente que os que estavam frequentando o pesqueiro e com os quais o seu Jorge estava acostumado, talvez um animal que nunca estivera ali de fato mas tenha sentido o cheiro...Os felinos são loucos por peixe, basta observar os gatos...no Pantanal cheio de rios imagino que seja a principal fonte de alimentação desses animais. Acho que essa onça magra e velha aproveitou a oportunidade já que as coisas andam bastante difíceis pra ela, que bom que foi capturada e encaminhada...Certamente o Sr Joge as amava e duvido que ele concordasse com o abate de qualquer uma delas."
video9,neutro,neutro,sim,não,neutra,,"Biólogo Henrique, o SER HUMANO foi feito a imagem e semelhança de Deus. E isto não é pouca coisa. O humano possui alma e os demais seres não possuem. Dá para entender que o ser humano é superior aos demais animais? Crescei e multiplicai-vos! O ser humano se desenvolve em seu corpo e sua mente e quando adulto, se casam homem e mulher, e procriam, gerando meninos e meninas. A isto se chama FAMÍLIA. Os homens não são completos sem Deus. Nosso Senhor Jesus Cristo fundou a religião Cristã e uma Igreja Católica Apostólica, e se tornou Romana porque São Pedro, fundou o seu bispado em Roma. A cientologia não é de Cristo Jesus. Mas a ciência, sabedoria e entendimento é um dom do Espírito Santo, assim como conselho, piedade, fortaleza e temor de Deus. Sugiro ter uma nova visão da natureza, porque o homem faz parte dela. Claro que existem os destruidores, assim como os benfeitores. Lúcifer e os demônios são destruidores. Logo os luciferinos são destruidores. E a principal meta dos destruidores é destruir o HOMEM!"
video9,negativo,neutro,não,sim,neutra,,o homem morre é comido e a onça que esta sendo defendida ce loko que mundo doido
video9,neutro,neutro,não,não,neutra,,"Infelizmente a pressão populacional humana sobre estes hatitats é cada vez maior. Ataques como estes , podem sim  ocorrer com maior frequência, são uma tendência. As vítimas serão sempre aqueles que estão diretamente envolvidos nessa interface entre seres humanos e animais silvestres. Mas os animais , sem dúvida , perderão seu espaço e serão sufocados em locais cada vez mais reduzidos e não terão outra opção senão adaptar-se a presença humana e/ou desaparecer. Felizmente há pessoas que trabalham em prol da conscientização e educação das populações e desta forma soluções podem ser encontradas para mitigar esta crise que se tornou comum. Parabéns ao biólogo Henrique por fazer parte deste grupo ! Ótimo trabalho!"
video9,negativo,neutro,não,sim,ruim,,Que absurdo ! E  obvio que a onça ataca ser humanos . Eu vou pela tese dos indios que sabe mais do que voce . Cada absurdo que estes caras falam. !
video9,negativo,neutro,sim,não,neutra,,"Você errou,  pois o homem chegou primeiro, onça não perdeu espaço nada pois mais ➕ de  80% do território brasileiro é coberto de vegetação, para de mentir e diz a verdade , onça e predador e vai atacar sempre que lhe interessar."
video9,neutro,neutro,não,não,boa,,Isso mesmo Biologo Henrique vc ta certo
video9,neutro,neutro,não,não,neutra,,Não existe esse negócio de lugar errado e hora errada .
video9,neutro,neutro,não,não,ruim,,Fazer 10 vídeos sobre isso é<br> mínimo é falta de conteúdo
video9,negativo,neutro,não,não,neutra,,"Sou fã do biólogo, mas tenta botar na minha cabeça que onça não ataca umano !cabe não"
video9,neutro,neutro,não,não,neutra,,Verdade
video9,neutro,neutro,não,não,neutra,,"Se vc jogar alimentos para animais silvestres, ficam esperando ao invés de buscar comida. Aqui na charara tem macacos.cotias, jaguatirica etc ( na estiagem  meu pai não deixava alimetar) roubavam ovos nos ninhos, comem mangas no quintal e quando ve a gente é uma correria pelas arvores..."
video9,neutro,neutro,não,sim,neutra,,"Tem vários canais desvalorizando a profissão biólogo colocando o vídeo do índio falando o contrário, brasileiro é burro não sabe valorizar quem estuda e está aqui para ajudar"
video9,neutro,neutro,não,sim,neutra,,Esse assunto já está ficando chato.
video9,neutro,neutro,não,sim,neutra,,Relatos não oficiais
video9,neutro,neutro,não,não,neutra,,Não seria possível que ele tenha sofrido um mal súbito ou desmaiado e isso tenha facilitado ele era uma pessoa experiente já morava muito tempo na região não ia ficar destraido ou de bobeira sabendo do perigo que tinha por perto.
video9,positivo,neutro,não,não,boa,,"Não é a onça verdadeira que matou ele . A verdadeira tá na mata ou foi morta , biólogo henrique parabéns pelo seu trabalho ❤.  Pra mim a vítima é a onças e não o ser humano."
video9,neutro,neutro,não,não,neutra,,tem sim câmera que filmou arampa honde mostra a onça andando de noite  essa filmou o ataque da onça
video9,neutro,neutro,não,sim,neutra,,Bom dia.  O unico que brigou com um feroz foi &#39;davi&quot; que bateu no urso. (Historia de pescador)
video9,positivo,neutro,não,não,neutra,,Gosto porque vcé fala com respeito uma inteligência daí o governo jamais poderia deixar pegar essas terras são a sobrevivência delas daí ainda têm pressas fáceis vão mesmo a culpa deixar as pessoas invadirem o espaço delas 😮 obrigada bom dia abençoado pra todos nós 🙏
video9,neutro,neutro,não,não,ruim,,Cara você já está adivinhando que o Seu Jorge não gostaria que matasse a onça? Que ixto?!? Tá exagerando e esticando essa estória.
video9,negativo,neutro,não,não,neutra,,Tem tira essas onça de la
video9,neutro,neutro,não,sim,neutra,,"Henrique, O Biólogo do Ibama e morde fronha, não sabe de nada  não e qualificado como você e o Richard, mas de uma semana para examinar o conteúdo do estômago do animal, quer dizer se não for esta as provas na barriga das outra já se perderam, o certo era capturar as três ou mais e descartando uma a uma.<br>O Biólogo do Ibama e um Burocrata, ali e um cego guiando o outro."
video9,negativo,neutro,sim,sim,neutra,,"Se fosse em outro País, eles já tinham abatidos todas as onças q rodeiam lá. Eles acostumaram as onças buscar comida lá( pescadores, seu jorge e outros). Agora as onças tem q ser abatidas!!!!"
video9,neutro,neutro,não,não,neutra,,No video do sobrinho antes da morte de seu jorge mostra pegadas de 2 onças juntas e no dia do ataque aparece pegadas de uma onça. Resumo q na mata duas ou mais devoraram....
video9,negativo,neutro,não,sim,neutra,,"Assisti um vídeo, pelo que entendi, de uma pessoa (índio) que comentou justamente o contrário!! Ele é brasileiro, vive no meio a mata!! Afirmou com toda certeza que sim a onça preda o homem."
video9,neutro,neutro,não,sim,neutra,,Vocês brasileiros estimam muito animal
video9,neutro,neutro,não,não,neutra,,"Segundo os especialistas que estão coordenando o acompanhamento e os cuidados à onça capturada, as outras duas onças que se encontram no habitat da localidade. ESTÃO SENDO MONITORADAS À DISTÂNCIA. Diversas câmaras de vídeo foram instaladas no perímetro de circulação dessas onças, para registrar a conduta dos animais."
video9,neutro,neutro,sim,não,neutra,,"Nem sempre a onça que ataca é aquela que se alimenta.<br><br>A minha teoria é:<br><br>A onça atacou a vítima e arrastou o corpo dele. Só que, no meio do caminho, apareceu outro macho. Ele era mais forte, partiu pra cima da primeira onça, brigou com ela e conseguiu roubar a presa. A onça que atacou o Jorge ficou sem a caça, ferida, e ainda por cima com fome."
video9,neutro,neutro,não,não,boa,,"Continua nos informando , não cê importa com os comentários de pessoas bestas,mas parabéns pelo respeito que vc tem pela família do Sr Jorginho"
video9,neutro,neutro,não,não,boa,,Muito obrigado pelas informações
video9,neutro,neutro,não,não,neutra,,Bom dia
video9,neutro,neutro,não,não,neutra,,faltou o vídeo do pirula falando sobre isso
video9,neutro,neutro,não,não,neutra,,@@MatheusSouza-lw9wv Pois é!
video9,neutro,positivo,não,não,boa,,Ah que legal da sua parte falar com todo cuidado possível por respeito a família. Eu tava sem coragem psicológica para acompanhar esse caso
